epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
367,9023.88,0.67443,1.29022,1.86627,0.99645,0.99379,0.99478,0.95948,0.47049,0.74863,1.59899,0.000275441,0.000275441,0.000275441
368,9048.06,0.67282,1.28446,1.86736,0.99647,0.99375,0.99478,0.95985,0.47001,0.74837,1.59891,0.000265329,0.000265329,0.000265329
369,9072.34,0.66974,1.27341,1.86608,0.99646,0.99376,0.99478,0.95942,0.46918,0.74744,1.59874,0.000255513,0.000255513,0.000255513
370,9096.36,0.67142,1.28549,1.8677,0.99672,0.99367,0.99478,0.96057,0.46826,0.74729,1.59851,0.000245993,0.000245993,0.000245993
371,9120.62,0.66674,1.27262,1.86315,0.99676,0.99368,0.99478,0.96071,0.46698,0.74728,1.59823,0.000236769,0.000236769,0.000236769
372,9144.8,0.6728,1.28658,1.86829,0.99678,0.99368,0.99477,0.9602,0.46648,0.74735,1.59798,0.000227842,0.000227842,0.000227842
373,9168.92,0.66663,1.27135,1.86632,0.99695,0.99317,0.99477,0.96071,0.46596,0.74681,1.59786,0.000219212,0.000219212,0.000219212
374,9193.11,0.67308,1.29885,1.87099,0.99695,0.99311,0.99477,0.96073,0.46529,0.7465,1.59771,0.00021088,0.00021088,0.00021088
375,9217.31,0.66855,1.27745,1.86659,0.99705,0.99331,0.99477,0.96049,0.46456,0.74579,1.59752,0.000202847,0.000202847,0.000202847
376,9241.61,0.67376,1.28389,1.8676,0.99705,0.99329,0.99477,0.9606,0.4632,0.74433,1.59713,0.000195113,0.000195113,0.000195113
377,9265.83,0.66783,1.26778,1.8631,0.99704,0.99329,0.99477,0.96109,0.46171,0.74219,1.59676,0.000187678,0.000187678,0.000187678
378,9290.16,0.66941,1.27712,1.86615,0.99705,0.99326,0.99477,0.96187,0.46105,0.74209,1.59652,0.000180543,0.000180543,0.000180543
379,9314.52,0.66632,1.2839,1.86666,0.99705,0.99323,0.99476,0.96122,0.45997,0.74156,1.59627,0.000173709,0.000173709,0.000173709
380,9338.67,0.66416,1.27035,1.86106,0.99705,0.99324,0.99477,0.96244,0.45945,0.74136,1.59609,0.000167175,0.000167175,0.000167175
381,9362.98,0.66779,1.28747,1.86615,0.99706,0.99323,0.99476,0.96221,0.45806,0.73978,1.59584,0.000160943,0.000160943,0.000160943
382,9387.01,0.67318,1.2932,1.87481,0.99705,0.99323,0.99476,0.96276,0.45722,0.73841,1.59567,0.000155012,0.000155012,0.000155012
383,9411.15,0.66732,1.27602,1.86542,0.99705,0.99323,0.99476,0.96263,0.45631,0.73798,1.59542,0.000149383,0.000149383,0.000149383
384,9435.45,0.66575,1.275,1.861,0.99705,0.99321,0.99475,0.96283,0.45518,0.73565,1.59521,0.000144056,0.000144056,0.000144056
385,9459.53,0.66769,1.2762,1.86651,0.99706,0.99322,0.99476,0.96304,0.45413,0.73487,1.5946,0.000139032,0.000139032,0.000139032
386,9483.71,0.67265,1.28811,1.8712,0.99706,0.99317,0.99476,0.96337,0.45254,0.73322,1.59425,0.000134311,0.000134311,0.000134311
387,9508.01,0.66208,1.26187,1.86155,0.99706,0.99318,0.99476,0.96386,0.45105,0.73142,1.59394,0.000129893,0.000129893,0.000129893
388,9532.06,0.66511,1.28595,1.86562,0.99706,0.99318,0.99476,0.96375,0.44964,0.72973,1.59364,0.000125779,0.000125779,0.000125779
389,9556.31,0.67424,1.28186,1.87,0.99706,0.99318,0.99476,0.96412,0.44872,0.72778,1.59343,0.000121968,0.000121968,0.000121968
390,9580.51,0.66337,1.28034,1.86766,0.99707,0.99315,0.99476,0.9642,0.44723,0.72673,1.59314,0.000118462,0.000118462,0.000118462
391,9616.94,0.44666,0.73221,1.70203,0.99706,0.99319,0.99476,0.96407,0.44661,0.72587,1.5929,0.000115259,0.000115259,0.000115259
392,9639.13,0.44926,0.73177,1.69945,0.99706,0.99317,0.99476,0.96372,0.44642,0.72343,1.59285,0.000112361,0.000112361,0.000112361
393,9661.21,0.45187,0.73391,1.70027,0.99705,0.99321,0.99476,0.96397,0.44605,0.72329,1.59264,0.000109768,0.000109768,0.000109768
394,9683.46,0.44493,0.72501,1.69401,0.99705,0.99321,0.99476,0.96392,0.4461,0.7219,1.59261,0.000107479,0.000107479,0.000107479
395,9705.65,0.44599,0.71907,1.69479,0.99705,0.99318,0.99476,0.96418,0.44549,0.72155,1.59239,0.000105495,0.000105495,0.000105495
396,9727.78,0.44226,0.72592,1.69675,0.99705,0.99321,0.99476,0.96382,0.44513,0.72065,1.59231,0.000103816,0.000103816,0.000103816
397,9749.97,0.44537,0.71846,1.69646,0.99704,0.99322,0.99476,0.96383,0.4451,0.71977,1.59228,0.000102443,0.000102443,0.000102443
398,9772.16,0.43852,0.71446,1.69544,0.99705,0.99321,0.99476,0.96386,0.4449,0.71848,1.59218,0.000101374,0.000101374,0.000101374
399,9794.28,0.43949,0.71214,1.69675,0.99576,0.99392,0.99476,0.9639,0.44473,0.71764,1.5921,0.000100611,0.000100611,0.000100611
400,9816.44,0.44286,0.7127,1.69568,0.99577,0.99393,0.99476,0.96411,0.44515,0.7183,1.59214,0.000100153,0.000100153,0.000100153
