epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
154,6303.97,0.66772,0.83487,1.82755,0.99469,0.99037,0.99461,0.94941,0.49495,0.63136,1.61065,0.0024265,0.0024265,0.0024265
155,6343.37,0.66208,0.82514,1.81942,0.99461,0.99038,0.99462,0.94967,0.4944,0.63068,1.61022,0.002377,0.002377,0.002377
156,6397.75,0.66203,0.82676,1.81993,0.99496,0.99034,0.99462,0.9493,0.49334,0.63014,1.60998,0.0023275,0.0023275,0.0023275
157,6455.78,0.66375,0.83027,1.82825,0.99471,0.99038,0.99462,0.95008,0.49282,0.62997,1.60987,0.002278,0.002278,0.002278
158,6513.82,0.66313,0.82516,1.82802,0.99483,0.99036,0.99461,0.95055,0.49301,0.62984,1.6096,0.0022285,0.0022285,0.0022285
159,6572.42,0.66208,0.82126,1.82831,0.9954,0.99058,0.99462,0.95073,0.49236,0.62907,1.6095,0.002179,0.002179,0.002179
160,6630.5,0.65711,0.82058,1.82509,0.99541,0.99057,0.99463,0.95058,0.49097,0.62741,1.60921,0.0021295,0.0021295,0.0021295
161,6689.02,0.65524,0.82026,1.82807,0.99543,0.99057,0.99463,0.95049,0.49013,0.62611,1.60922,0.00208,0.00208,0.00208
162,6747.59,0.6524,0.81388,1.81513,0.99545,0.99057,0.99462,0.95172,0.48858,0.62535,1.60894,0.0020305,0.0020305,0.0020305
163,6806.19,0.65314,0.81308,1.81923,0.99543,0.99055,0.99462,0.95131,0.48757,0.62441,1.60875,0.001981,0.001981,0.001981
164,6864.85,0.64733,0.80635,1.81312,0.99545,0.99055,0.99462,0.95128,0.48717,0.62394,1.60862,0.0019315,0.0019315,0.0019315
165,6923.47,0.64553,0.80263,1.81524,0.99554,0.99054,0.99462,0.95101,0.48558,0.62285,1.60818,0.001882,0.001882,0.001882
166,6981.63,0.6487,0.81306,1.81711,0.99532,0.99009,0.99453,0.95183,0.48385,0.62198,1.60795,0.0018325,0.0018325,0.0018325
167,7039.43,0.64678,0.80377,1.81994,0.9955,0.99037,0.99462,0.95225,0.48284,0.62112,1.60761,0.001783,0.001783,0.001783
168,7097.75,0.63758,0.79354,1.81705,0.99538,0.98942,0.99455,0.95233,0.48205,0.6199,1.60745,0.0017335,0.0017335,0.0017335
169,7156.04,0.63499,0.7847,1.80679,0.99537,0.98943,0.99454,0.95302,0.48082,0.61898,1.60709,0.001684,0.001684,0.001684
170,7214.05,0.64155,0.79572,1.81198,0.99486,0.99031,0.99454,0.95256,0.47999,0.61834,1.60685,0.0016345,0.0016345,0.0016345
171,7272.32,0.63574,0.78835,1.80721,0.99545,0.98965,0.99455,0.95295,0.47896,0.61794,1.60659,0.001585,0.001585,0.001585
172,7330.45,0.6284,0.78963,1.80748,0.99449,0.99078,0.99457,0.95396,0.47723,0.6164,1.60618,0.0015355,0.0015355,0.0015355
173,7376.12,0.62797,0.78349,1.80627,0.99421,0.99046,0.99456,0.95414,0.47668,0.61602,1.60622,0.001486,0.001486,0.001486
174,7416.74,0.63144,0.78441,1.80334,0.99423,0.99045,0.99456,0.95399,0.47662,0.61549,1.60602,0.0014365,0.0014365,0.0014365
175,7460.65,0.62806,0.7811,1.80545,0.99414,0.99047,0.99455,0.9539,0.47652,0.61476,1.60595,0.001387,0.001387,0.001387
176,7499.95,0.62434,0.77716,1.8029,0.99419,0.99045,0.99455,0.95411,0.47579,0.61402,1.60577,0.0013375,0.0013375,0.0013375
177,7539.86,0.63109,0.7908,1.80473,0.99261,0.99209,0.99455,0.95409,0.47517,0.6135,1.60576,0.001288,0.001288,0.001288
178,7578.47,0.61816,0.77112,1.79551,0.99287,0.99225,0.99455,0.95433,0.4745,0.61323,1.60566,0.0012385,0.0012385,0.0012385
179,7618.71,0.61372,0.76146,1.79581,0.99451,0.99075,0.99455,0.95451,0.47358,0.61274,1.60535,0.001189,0.001189,0.001189
180,7658.72,0.62073,0.76222,1.80022,0.99435,0.99047,0.99455,0.95497,0.47326,0.61222,1.60524,0.0011395,0.0011395,0.0011395
181,7698.58,0.61099,0.76177,1.79498,0.99299,0.9922,0.99456,0.95503,0.47276,0.61177,1.60505,0.00109,0.00109,0.00109
