epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,4319.85,0.60519,1.19306,1.86758,0.996,0.99126,0.9946,0.96336,0.43984,0.78877,1.64366,0.000366877,0.000366877,0.000366877
181,4342.67,0.60642,1.19226,1.86442,0.99603,0.99129,0.99461,0.96343,0.4398,0.78939,1.64311,0.00034227,0.00034227,0.00034227
182,4365.68,0.59862,1.17939,1.86217,0.99647,0.9913,0.99461,0.96325,0.43962,0.78964,1.64306,0.000318825,0.000318825,0.000318825
183,4388.49,0.60011,1.17932,1.86075,0.99609,0.99135,0.9946,0.96372,0.43916,0.79029,1.64263,0.000296546,0.000296546,0.000296546
184,4411.4,0.59634,1.16286,1.85943,0.99674,0.99117,0.99461,0.96324,0.43892,0.79009,1.64248,0.000275441,0.000275441,0.000275441
185,4434.39,0.59537,1.16835,1.86019,0.99744,0.99062,0.99461,0.96296,0.43883,0.79049,1.64229,0.000255513,0.000255513,0.000255513
186,4457.25,0.60177,1.18206,1.86698,0.99744,0.9906,0.99461,0.96302,0.43881,0.79,1.64209,0.000236769,0.000236769,0.000236769
187,4480.11,0.59756,1.16975,1.85763,0.99745,0.99056,0.99461,0.96344,0.43867,0.79131,1.64202,0.000219212,0.000219212,0.000219212
188,4503.06,0.60005,1.17542,1.86366,0.99729,0.99122,0.99462,0.96342,0.43855,0.79258,1.64178,0.000202847,0.000202847,0.000202847
189,4525.85,0.60117,1.17598,1.86434,0.99731,0.99117,0.99461,0.96286,0.43878,0.79291,1.64159,0.000187678,0.000187678,0.000187678
190,4548.74,0.59849,1.17599,1.85917,0.99752,0.99032,0.99462,0.96325,0.43856,0.79323,1.64139,0.000173709,0.000173709,0.000173709
191,4585.06,0.4792,0.79373,1.76665,0.99752,0.99028,0.99461,0.9632,0.4381,0.79411,1.64113,0.000160943,0.000160943,0.000160943
192,4607.19,0.47286,0.78856,1.75879,0.99753,0.99014,0.9946,0.96347,0.43794,0.79394,1.64101,0.000149383,0.000149383,0.000149383
193,4629.31,0.47584,0.78789,1.75491,0.99756,0.99005,0.99461,0.96324,0.43766,0.79426,1.64047,0.000139032,0.000139032,0.000139032
194,4651.36,0.47693,0.78492,1.76355,0.99789,0.99038,0.99461,0.96372,0.43727,0.795,1.64046,0.000129893,0.000129893,0.000129893
195,4673.47,0.47604,0.78473,1.75683,0.99789,0.99037,0.99461,0.96314,0.43692,0.796,1.63996,0.000121968,0.000121968,0.000121968
196,4695.61,0.47243,0.77759,1.75472,0.99775,0.99099,0.99461,0.96322,0.43642,0.7955,1.6396,0.000115259,0.000115259,0.000115259
197,4717.61,0.47072,0.77806,1.76031,0.99776,0.99095,0.99461,0.96384,0.43602,0.79473,1.639,0.000109768,0.000109768,0.000109768
198,4739.75,0.47451,0.78561,1.7585,0.99776,0.99092,0.99461,0.96387,0.43601,0.79454,1.63893,0.000105495,0.000105495,0.000105495
199,4761.88,0.4682,0.76685,1.75115,0.99776,0.99086,0.99461,0.96372,0.43575,0.79493,1.63831,0.000102443,0.000102443,0.000102443
200,4783.94,0.47386,0.77703,1.75855,0.99776,0.99073,0.9946,0.9641,0.43572,0.79484,1.63787,0.000100611,0.000100611,0.000100611
